NoLink,Provinsi,KotaKab,Link,TipeFaskes,No,KodeFaskes,NamaFaskes,LatLongFaskes,AlamatFaskes,TelpFaskes
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,28,0223B148,"Klinik Citra Husada
                    
                        

","http://maps.google.co.id/?q=-6.3165864,106.7466903",Jl. Dewi Sartika No. 2,"
 021-5522501
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,29,0223B149,"Klinik Ratna Asih Medika
                    
                        

","http://maps.google.co.id/?q=-6.1783686,106.6094922",Jl. Aria Santika No. 28,"
 021-5520356
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,30,0223B150,"Abigael Maternity Clinic
                    
                        

","http://maps.google.co.id/?q=-6.2409732,106.7472058",Jl. H. Adam Malik Kav 9,"
 021-73889429
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,31,0223B151," Klinik Kimia Farma Periuk 
                    
                        

","http://maps.google.co.id/?q=-6.1659926,106.5786461",Villa Regency Blok Ee No. 11/1,"
 021-5534572
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,32,0223B152,"Klinik Bhakti Medika Sejahtera
                    
                        

","http://maps.google.co.id/?q=-6.206849,106.605359",Prambanan Raya No.8-9 Blok A,"
 021-55662687
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,33,0223B153,"Klinik Syahrul Medika
                    
                        

","http://maps.google.co.id/?q=-6.172792,106.599446",Jl. Prabu Kian Santang No 216,"
 021-55727287
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,34,0223B154,"Klinik Amarta Nagrak
                    
                ",-,Ruko Duta Indah Sentosa Nagrak,"
 021-59712061
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,35,0223B155,"Klinik Kf Beringin
                    
                ",-,Jl. Beringin Raya No. 45,"
 021-55763538
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,36,0223B156,"Klinik Kf Cipondoh
                    
                ",-,Jl Kh Hasyim Ashari No. 68,"
 021-55740947
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,37,0223B157,"Klinik Kf Moderland
                    
                ",-,Ruko Modernwalk Blok Mw No.57 ,"
 021-29671598
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,38,0223B158,"Klinik Alyssa Medika
                    
                ",-,Jl. Tanah Seratus No.26,"
 021- 22271073
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,39,0223B159,"Klinik Alfa
                    
                ",-,Jalan Garuda No 10 ( Ruko W.S.,"
 021-55783668
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,40,0223B160,"Klinik Asa Medika Kota
                    
                ",-,Ruko Costarica Perumahan Kota ,"
 021-22292818
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,41,0223B161,"Klinik Mayapada
                    
                ",-,Jl.Jenderal Sudirman Raya No.1 Ruko Business Park Tangcity Blok B N0.7,"
 021-55782423
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,42,0223U011,"Klinik Arafa Medika
                    
                        

","http://maps.google.co.id/?q=-6.210186,106.611816",Jl. Karet Raya No.24B Perumnas,"
 021-5525318
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,43,0223U020,"Klinik Mencong 24 Jam
                    
                        

","http://maps.google.co.id/?q=-6.242593,106.710339",Jl. Dr. Wahidin Sudiro Husodo ,"
 021-73442817
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,44,0223U028,"Klinik Royal Medical Center
                    
                        

","http://maps.google.co.id/?q=-6.172476,106.660273",Jl.Benteng Betawi Ruko Cendana,"
 021-55701431
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,45,0223U107,"Klinik Bhakti Asih
                    
                        

","http://maps.google.co.id/?q=-6.232684,106.701974",Jl. Raden Fatah No.62 Sudimara,"
 021-73458936
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,46,0223U108,"Klinik Abdi Tama Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.213527,106.581407",Kp. Cikoneng Girang Kel. Manis,"
 021-59330935
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,47,0223U109,"Klinik Alam Indah (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.192961,106.672811",Jl Kh Hasyim Ashari No.59A,"
 085-100201114
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,48,0223U110,"Klinik Beth Rapha A. I (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.165361,106.681055",Jl M Hasanudin Ampera Ii/7-8,"
 021-5445855
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,49,0223U111,"Klinik Bhakti Mandala (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.16993,106.61658",Jl Moh Toha No 20 C Pabuaran,"
 021-5518867
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,50,0223U112,"Klinik Citra Sejahtera (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.161312,106.598782",Jl Moh Toha Km 4 Rt 01/02,"
 021-22251310
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,51,0223U113,"Klinik Karawaci Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.194871,106.623037",Jl Imam Bonjol No 11 Karawaci,"
 021-29662639
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,52,0223U114,"Klinik Karuna Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.195792,106.623236",Jalan Imam Bonjol No 68 A&B,"
 021-55764146
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,53,0223U115,"Klinik Karya Agung Medika (Jst
                    
                        

","http://maps.google.co.id/?q=-6.184022,106.618761",Ruko Plaza Cimone Indah,"
 021-90560332
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,54,0223U116,"Klinik Khadimul Insan (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.187022,106.598852",Jl Gatot Subroto Ruko Duta Mas,"
 021-5527571
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,55,0223U117,"Klinik Kokits Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.170215,106.616696",Ruko Plaza Pasar Baru Blok B1,"
 021-5520870
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,56,0223U119,"Klinik Pradhana (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.149929,106.674142",Ruko Panorama Niaga No. 16-19,"
 021-55767587
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,57,0223U120,"Klinik Prashanti (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.177526,106.596783",Ruko Panorama Cibodas A1/5,"
 021-5525365
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,58,0223U121,"Klinik Rohmtn Nur Al-Amim (Jst
                    
                        

","http://maps.google.co.id/?q=-6.166309,106.647154",Komplek Batu Ceper Permai V/6,"
 021-55797866
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,59,0223U122,"Klinik Samba Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.169015,106.67997",Jl M Hasanuddin No. 39 Poris G,"
 021-51149576
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,60,0223U123,"Klinik Citra Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.188606,106.59157","Jl Gatot Subroto Km 4,5 Ruko ","
 021-55657742
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,61,0223U124,"Klinik Gebang Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.183224,106.592618",Jl. Prabu Kian Santang No. 32,"
 021-55773345
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,62,0223U125,"Klinik Sudimara Barat (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.228616,106.703282",Jl. Raden Patah No 46 Ciledug,"
 021-7323207
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,63,0223U126,"Klinik Inti Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.209705,106.568196",Jl. Gatot Subroto Km 8. Ruko P,"
 021-5916255
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,64,0223U128,"Klinik Surya Medika Ii (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.170286,106.596765",Ruko Villa Tangerang Regency I,"
 021-55795106
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,65,0223U129,"Klinik Nurbayan (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.172257,106.647603",Jl Meteorologi Tanah Tinggi Ko,"
 021-55798533
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,66,0223U130,"Klinik Omega Jaya (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.220834,106.583836",Jl Padjajaran 14 No 62; Pt Ind,"
 081-294102005
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,67,0223U131,"Klinik Prima Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.194907,106.586089","Jl Gatot Subroto Km 4,5","
 021-59309184
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,68,0223U132,"Klinik Ratna Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.21181,106.574684",Magnolia Residence Blok Sq2,"
 021-55650195
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,69,0223U133,"Klinik Metta Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.153626,106.640026",Jl Lio Baru No. 1 ( Jl. Bouraq,"
 021-5522007
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,70,0496B000,"Klinik Diana Permata (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.267557,106.654253",Jl. Mh. Thamrin No. 88,"
 021-5397314
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,1,0223A014,"Apotek Karsa Farma
                    
                ",-,Jl. Benteng Betawi Ruko Cendan,"
 021-55701431
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,2,0223A016,"If Rs Awal Bros
                    
                ",-,Mh Thamrin No 03 Kebon Nanas,"
 5575888
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,3,0223A018,"Apotik Kimia Farma Pasar Anyar
                    
                ",-,Jl.Ahmad Yani No 31 Pasar Anya,"
 021-5527039
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,4,0223A019,"If Rs Melati
                    
                ",-,Jl Raya Merdeka,"
 021-5521493
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,5,0223A023,"Apotek Perumnas
                    
                ",-,Jl. Karet Raya No.7 Kel. Cibod,"
 0215525175
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,6,0223A024,"If Rs Tk Iv Daan Mogot
                    
                ",-,Jl. Daan Mogot,"
 0215535754
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,7,0223A025,"Apotik IF RS QADR
                    
                ",-,Kompl. Islamic Village,"
 0215464466
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,8,0223A026,"Apotik IF RSU AN-NISA
                    
                ",-,Jl. Gatot Subroto No.96 Km 3,"
 0215525564
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,9,0223A027,"Apotik IF RS ARIYA MEDIKA
                    
                ",-,Jl. Industri Raya I Blok A,"
 0215902229
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Apotek,10,0223A029," If Rs Hermina Tangerang
                    
                ",-,Ks. Tubun No.10,"
 02155772525
"
